model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,exp_dir
TimesNet,96,Traffic,0.0005,8,3,0,10,type1,0.589990496635437,0.3160516023635864,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
TimesNet,192,Traffic,0.0005,8,3,0,10,type1,0.6242637038230896,0.33636826276779175,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
TimesNet,336,Traffic,0.0005,8,3,0,10,type1,0.6413379311561584,0.34516018629074097,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
TimesNet,720,Traffic,0.0005,8,3,0,10,type1,0.6702081561088562,0.3563888669013977,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
TimesNet,96,Weather,0.0005,32,3,0,10,type1,0.1828252673149109,0.22922228276729584,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Weather_96_1.0_0.0_0.0005_type1_10_3_32
TimesNet,192,Weather,0.0005,32,3,0,10,type1,0.24212628602981567,0.2761977016925812,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Weather_192_1.0_0.0_0.0005_type1_10_3_32
TimesNet,336,Weather,0.0005,32,3,0,10,type1,0.29273688793182373,0.31162136793136597,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Weather_336_1.0_0.0_0.0005_type1_10_3_32
TimesNet,720,Weather,0.0005,32,3,0,10,type1,0.36649253964424133,0.36135292053222656,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_Weather_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,ECL,0.0005,32,3,0,10,type1,0.2530328035354614,0.34976810216903687,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ECL_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,ECL,0.0005,32,3,0,10,type1,0.26161321997642517,0.35582369565963745,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ECL_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,ECL,0.0005,32,3,0,10,type1,0.26926693320274353,0.36327123641967773,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ECL_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,ECL,0.0005,32,3,0,10,type1,0.27653956413269043,0.36464065313339233,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ECL_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,ETTh1,0.0005,32,3,0,10,type1,1.0282268524169922,0.7782850861549377,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,ETTh1,0.0005,32,3,0,10,type1,1.009844183921814,0.7888525128364563,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,ETTh1,0.0005,32,3,0,10,type1,0.9075914025306702,0.7433798909187317,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,ETTh1,0.0005,32,3,0,10,type1,0.9872677326202393,0.7853093147277832,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,ETTh2,0.0005,32,3,0,10,type1,1.4853098392486572,0.9593598246574402,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,ETTh2,0.0005,32,3,0,10,type1,4.217735767364502,1.5853471755981445,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,ETTh2,0.0005,32,3,0,10,type1,2.775491237640381,1.3609575033187866,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,ETTh2,0.0005,32,3,0,10,type1,2.2737057209014893,1.2567408084869385,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,ETTm1,0.0005,32,3,0,10,type1,0.5028759837150574,0.4815075099468231,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,ETTm1,0.0005,32,3,0,10,type1,0.8069688081741333,0.663956344127655,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,ETTm1,0.0005,32,3,0,10,type1,0.8472050428390503,0.6775527596473694,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,ETTm1,0.0005,32,3,0,10,type1,1.037406086921692,0.7706805467605591,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,ETTm2,0.0005,32,3,0,10,type1,0.385733038187027,0.44077402353286743,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,ETTm2,0.0005,32,3,0,10,type1,1.4095536470413208,0.8811715245246887,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,ETTm2,0.0005,32,3,0,10,type1,1.9395374059677124,1.0703275203704834,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,ETTm2,0.0005,32,3,0,10,type1,2.9137074947357178,1.2759456634521484,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
Transformer,12,PEMS03,0.0005,32,3,0,10,type1,0.10571146011352539,0.2062208205461502,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
Transformer,24,PEMS03,0.0005,32,3,0,10,type1,0.11737218499183655,0.22080443799495697,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
Transformer,36,PEMS03,0.0005,32,3,0,10,type1,0.12732918560504913,0.23278972506523132,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
Transformer,48,PEMS03,0.0005,32,3,0,10,type1,0.13928139209747314,0.24486815929412842,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
Transformer,12,PEMS08,0.0005,32,3,0,10,type1,0.20432806015014648,0.23188446462154388,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
Transformer,24,PEMS08,0.0005,32,3,0,10,type1,0.2315995842218399,0.25105565786361694,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
Transformer,36,PEMS08,0.0005,32,3,0,10,type1,0.2456657588481903,0.26275360584259033,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
Transformer,48,PEMS08,0.0005,32,3,0,10,type1,0.2783374786376953,0.29715341329574585,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
Transformer,96,Traffic,0.0005,4,3,0,3,type1,0.6890313029289246,0.39580392837524414,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Traffic_96_1.0_0.0_0.0005_type1_3_3_4
Transformer,192,Traffic,0.0005,4,3,0,3,type1,0.7095288038253784,0.3884875774383545,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Traffic_192_1.0_0.0_0.0005_type1_3_3_4
Transformer,336,Traffic,0.0005,4,3,0,3,type1,0.6868684887886047,0.36575591564178467,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Traffic_336_1.0_0.0_0.0005_type1_3_3_4
Transformer,720,Traffic,0.0005,4,3,0,3,type1,0.6809196472167969,0.36559391021728516,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Traffic_720_1.0_0.0_0.0005_type1_3_3_4
Transformer,96,Weather,0.0005,32,3,0,10,type1,0.42259007692337036,0.4476037323474884,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Weather_96_1.0_0.0_0.0005_type1_10_3_32
Transformer,192,Weather,0.0005,32,3,0,10,type1,0.6644213199615479,0.5854992270469666,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Weather_192_1.0_0.0_0.0005_type1_10_3_32
Transformer,336,Weather,0.0005,32,3,0,10,type1,0.8483185768127441,0.6857631206512451,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Weather_336_1.0_0.0_0.0005_type1_10_3_32
Transformer,720,Weather,0.0005,32,3,0,10,type1,0.8610858917236328,0.6845192909240723,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/Transformer_Weather_720_1.0_0.0_0.0005_type1_10_3_32
iTransformer,96,ECL,0.0005,16,3,0,10,type1,0.15003478527069092,0.24150978028774261,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ECL_96_1.0_0.0_0.0005_type1_10_3_16
iTransformer,192,ECL,0.0005,16,3,0,10,type1,0.16811427474021912,0.2590668499469757,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ECL_192_1.0_0.0_0.0005_type1_10_3_16
iTransformer,336,ECL,0.0005,16,3,0,10,type1,0.18234603106975555,0.27435529232025146,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ECL_336_1.0_0.0_0.0005_type1_10_3_16
iTransformer,720,ECL,0.0005,16,3,0,10,type1,0.2144506722688675,0.303504079580307,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ECL_720_1.0_0.0_0.0005_type1_10_3_16
iTransformer,96,ETTh1,0.0005,32,3,0,10,type1,0.3852306008338928,0.4053114652633667,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
iTransformer,192,ETTh1,0.0005,32,3,0,10,type1,0.44049057364463806,0.43676090240478516,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
iTransformer,336,ETTh1,0.0005,32,3,0,10,type1,0.47985801100730896,0.4571850299835205,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
iTransformer,720,ETTh1,0.0005,32,3,0,10,type1,0.5035380721092224,0.4915691614151001,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
iTransformer,96,ETTh2,0.0005,32,3,0,10,type1,0.30134761333465576,0.34924620389938354,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
iTransformer,192,ETTh2,0.0005,32,3,0,10,type1,0.3830426037311554,0.3971845209598541,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
iTransformer,336,ETTh2,0.0005,32,3,0,10,type1,0.42490753531455994,0.4322552978992462,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
iTransformer,720,ETTh2,0.0005,32,3,0,10,type1,0.4362686574459076,0.4484846293926239,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
iTransformer,96,ETTm1,0.0005,32,3,0,10,type1,0.3378773331642151,0.37228307127952576,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
iTransformer,192,ETTm1,0.0005,32,3,0,10,type1,0.381665974855423,0.3960603177547455,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
iTransformer,336,ETTm1,0.0005,32,3,0,10,type1,0.4269934594631195,0.4239615499973297,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
iTransformer,720,ETTm1,0.0005,32,3,0,10,type1,0.49575042724609375,0.46255767345428467,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
iTransformer,96,ETTm2,0.0005,32,3,0,10,type1,0.1819678694009781,0.2646723687648773,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
iTransformer,192,ETTm2,0.0005,32,3,0,10,type1,0.2570236027240753,0.3147820234298706,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
iTransformer,336,ETTm2,0.0005,32,3,0,10,type1,0.3199232816696167,0.3539818823337555,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
iTransformer,720,ETTm2,0.0005,32,3,0,10,type1,0.42251771688461304,0.41137436032295227,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
iTransformer,12,PEMS03,0.0005,32,3,0,10,type1,0.07215499877929688,0.17917500436306,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
iTransformer,24,PEMS03,0.0005,32,3,0,10,type1,0.10424724966287613,0.2166568785905838,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
iTransformer,36,PEMS03,0.0005,32,3,0,10,type1,0.13727860152721405,0.2513069212436676,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
iTransformer,48,PEMS03,0.0005,32,3,0,10,type1,0.17367377877235413,0.2846890985965729,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
iTransformer,12,PEMS08,0.0005,32,3,0,10,type1,0.08367384970188141,0.18703022599220276,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
iTransformer,24,PEMS08,0.0005,32,3,0,10,type1,0.12317459285259247,0.2269333451986313,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
iTransformer,36,PEMS08,0.0005,32,3,0,10,type1,0.16971266269683838,0.26811307668685913,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
iTransformer,48,PEMS08,0.0005,32,3,0,10,type1,0.21812573075294495,0.30609121918678284,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
iTransformer,96,Traffic,0.0005,8,3,0,10,type1,0.39655357599258423,0.27116572856903076,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
iTransformer,192,Traffic,0.0005,8,3,0,10,type1,0.41582152247428894,0.2788792550563812,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
iTransformer,336,Traffic,0.0005,8,3,0,10,type1,0.4294383227825165,0.285957396030426,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
iTransformer,720,Traffic,0.0005,8,3,0,10,type1,0.46222132444381714,0.30282506346702576,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
iTransformer,96,Weather,0.0005,32,3,0,10,type1,0.17143234610557556,0.21046756207942963,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Weather_96_1.0_0.0_0.0005_type1_10_3_32
iTransformer,192,Weather,0.0005,32,3,0,10,type1,0.24639542400836945,0.2783062756061554,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Weather_192_1.0_0.0_0.0005_type1_10_3_32
iTransformer,336,Weather,0.0005,32,3,0,10,type1,0.2962300777435303,0.31296807527542114,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Weather_336_1.0_0.0_0.0005_type1_10_3_32
iTransformer,720,Weather,0.0005,32,3,0,10,type1,0.3622972071170807,0.35277941823005676,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/iTransformer_Weather_720_1.0_0.0_0.0005_type1_10_3_32
